"test_num","test_name","metric_name","status","metric_val","commit_message","commit_SHA","commit_date","benchmark_date"
2,"PoissonLoss(seg.mean=scalar, count=vector) is fine","runtime (in seconds)","Pass",0.0014292,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:31
2,"PoissonLoss(seg.mean=2-vector, count=3-vector) is an error","runtime (in seconds)","Pass",0.0043385,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:31
2,"test-PoissonLoss.R","runtime (in seconds)","Pass",0.0193621,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:31
3,"PoissonLoss(seg.mean=0, count=0) == 0","runtime (in seconds)","Pass",0.0008944,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:32
3,"PoissonLoss(seg.mean=0, count>0) == Inf","runtime (in seconds)","Pass",0.0009164,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:32
3,"PoissonLoss(seg.mean<0) undefined","runtime (in seconds)","Pass",0.0043473,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:32
3,"PoissonLoss(weight<0) undefined","runtime (in seconds)","Pass",0.0051617,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:32
3,"PoissonLoss(count=2.5) is 0","runtime (in seconds)","Pass",0.0010943,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:32
3,"PoissonLoss(count= -2) is 0","runtime (in seconds)","Pass",0.001107,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:32
3,"PoissonLoss(count=1 or 0) == -dpois(log=TRUE)","runtime (in seconds)","Pass",0.0020613,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:32
3,"PoissonLoss(seg.mean=scalar, count=vector) is fine","runtime (in seconds)","Pass",0.0014805,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:32
3,"PoissonLoss(seg.mean=2-vector, count=3-vector) is an error","runtime (in seconds)","Pass",0.0044832,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:33
3,"test-PoissonLoss.R","runtime (in seconds)","Pass",0.0191882,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:33
1,"PoissonLoss(seg.mean=0, count=0) == 0","runtime (in seconds)","Pass",0.0011535,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:33
1,"PoissonLoss(seg.mean=0, count>0) == Inf","runtime (in seconds)","Pass",0.0012077,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:33
1,"PoissonLoss(seg.mean<0) undefined","runtime (in seconds)","Pass",0.0041137,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:33
1,"PoissonLoss(weight<0) undefined","runtime (in seconds)","Pass",0.0049504,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:33
1,"PoissonLoss(count=2.5) is 0","runtime (in seconds)","Pass",0.001066,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:33
1,"PoissonLoss(count= -2) is 0","runtime (in seconds)","Pass",0.0009066,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:33
1,"PoissonLoss(count=1 or 0) == -dpois(log=TRUE)","runtime (in seconds)","Pass",0.0016255,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:34
1,"PoissonLoss(seg.mean=scalar, count=vector) is fine","runtime (in seconds)","Pass",0.0019798,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:34
1,"PoissonLoss(seg.mean=2-vector, count=3-vector) is an error","runtime (in seconds)","Pass",0.006472,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:34
1,"test-PoissonLoss.R","runtime (in seconds)","Pass",0.0199627,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:34
2,"PoissonLoss(seg.mean=0, count=0) == 0","runtime (in seconds)","Pass",0.0010173,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:34
2,"PoissonLoss(seg.mean=0, count>0) == Inf","runtime (in seconds)","Pass",0.000916,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:34
2,"PoissonLoss(seg.mean<0) undefined","runtime (in seconds)","Pass",0.0042531,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:34
2,"PoissonLoss(weight<0) undefined","runtime (in seconds)","Pass",0.0051784,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:34
2,"PoissonLoss(count=2.5) is 0","runtime (in seconds)","Pass",0.0008883,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:35
2,"PoissonLoss(count= -2) is 0","runtime (in seconds)","Pass",0.0012066,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:35
2,"PoissonLoss(count=1 or 0) == -dpois(log=TRUE)","runtime (in seconds)","Pass",0.0015372,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:35
2,"PoissonLoss(seg.mean=scalar, count=vector) is fine","runtime (in seconds)","Pass",0.0016115,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:35
2,"PoissonLoss(seg.mean=2-vector, count=3-vector) is an error","runtime (in seconds)","Pass",0.0039558,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:35
2,"test-PoissonLoss.R","runtime (in seconds)","Pass",0.0191698,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:35
3,"PoissonLoss(seg.mean=0, count=0) == 0","runtime (in seconds)","Pass",0.0010507,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:35
3,"PoissonLoss(seg.mean=0, count>0) == Inf","runtime (in seconds)","Pass",0.0009431,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:35
3,"PoissonLoss(seg.mean<0) undefined","runtime (in seconds)","Pass",0.0048923,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:36
3,"PoissonLoss(weight<0) undefined","runtime (in seconds)","Pass",0.0052666,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:36
3,"PoissonLoss(count=2.5) is 0","runtime (in seconds)","Pass",0.0009337,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:36
3,"PoissonLoss(count= -2) is 0","runtime (in seconds)","Pass",0.0012156,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:36
3,"PoissonLoss(count=1 or 0) == -dpois(log=TRUE)","runtime (in seconds)","Pass",0.0017074,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:36
3,"PoissonLoss(seg.mean=scalar, count=vector) is fine","runtime (in seconds)","Pass",0.0014019,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:36
3,"PoissonLoss(seg.mean=2-vector, count=3-vector) is an error","runtime (in seconds)","Pass",0.0053064,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:36
3,"test-PoissonLoss.R","runtime (in seconds)","Pass",0.0239062,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:36
1,"PoissonLoss(seg.mean=0, count=0) == 0","runtime (in seconds)","Pass",0.0008751,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:37
1,"PoissonLoss(seg.mean=0, count>0) == Inf","runtime (in seconds)","Pass",0.0011348,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:37
1,"PoissonLoss(seg.mean<0) undefined","runtime (in seconds)","Pass",0.0041023,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:37
1,"PoissonLoss(weight<0) undefined","runtime (in seconds)","Pass",0.004889,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:37
1,"PoissonLoss(count=2.5) is 0","runtime (in seconds)","Pass",0.0012003,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:37
1,"PoissonLoss(count= -2) is 0","runtime (in seconds)","Pass",0.0011777,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:37
1,"PoissonLoss(count=1 or 0) == -dpois(log=TRUE)","runtime (in seconds)","Pass",0.001547,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:37
1,"PoissonLoss(seg.mean=scalar, count=vector) is fine","runtime (in seconds)","Pass",0.0018626,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:37
1,"PoissonLoss(seg.mean=2-vector, count=3-vector) is an error","runtime (in seconds)","Pass",0.0043104,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:37
1,"test-PoissonLoss.R","runtime (in seconds)","Pass",0.0212338,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:37
2,"PoissonLoss(seg.mean=0, count=0) == 0","runtime (in seconds)","Pass",0.0009966,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:38
2,"PoissonLoss(seg.mean=0, count>0) == Inf","runtime (in seconds)","Pass",0.0010014,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:38
2,"PoissonLoss(seg.mean<0) undefined","runtime (in seconds)","Pass",0.0045286,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:38
2,"PoissonLoss(weight<0) undefined","runtime (in seconds)","Pass",0.0051285,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:38
2,"PoissonLoss(count=2.5) is 0","runtime (in seconds)","Pass",0.0009346,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:38
2,"PoissonLoss(count= -2) is 0","runtime (in seconds)","Pass",0.0010426,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:38
2,"PoissonLoss(count=1 or 0) == -dpois(log=TRUE)","runtime (in seconds)","Pass",0.001644,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:38
2,"PoissonLoss(seg.mean=scalar, count=vector) is fine","runtime (in seconds)","Pass",0.0017067,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:38
2,"PoissonLoss(seg.mean=2-vector, count=3-vector) is an error","runtime (in seconds)","Pass",0.0051567,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:38
2,"test-PoissonLoss.R","runtime (in seconds)","Pass",0.0226944,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:38
3,"PoissonLoss(seg.mean=0, count=0) == 0","runtime (in seconds)","Pass",0.0010424,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:39
3,"PoissonLoss(seg.mean=0, count>0) == Inf","runtime (in seconds)","Pass",0.0010445,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:39
3,"PoissonLoss(seg.mean<0) undefined","runtime (in seconds)","Pass",0.0046655,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:39
3,"PoissonLoss(weight<0) undefined","runtime (in seconds)","Pass",0.0045797,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:39
3,"PoissonLoss(count=2.5) is 0","runtime (in seconds)","Pass",0.0013819,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:39
3,"PoissonLoss(count= -2) is 0","runtime (in seconds)","Pass",0.0009128,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:39
3,"PoissonLoss(count=1 or 0) == -dpois(log=TRUE)","runtime (in seconds)","Pass",0.0017958,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:40
3,"PoissonLoss(seg.mean=scalar, count=vector) is fine","runtime (in seconds)","Pass",0.0020255,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:40
3,"PoissonLoss(seg.mean=2-vector, count=3-vector) is an error","runtime (in seconds)","Pass",0.0049786,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:40
3,"test-PoissonLoss.R","runtime (in seconds)","Pass",0.0200365,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:40
1,"infeasible model generates warning","runtime (in seconds)","Pass",0.0972598,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:40
1,"test-small.R","runtime (in seconds)","Pass",0.0326538,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:40
2,"infeasible model generates warning","runtime (in seconds)","Pass",0.0036091,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:41
2,"test-small.R","runtime (in seconds)","Pass",0.0317014,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:41
3,"infeasible model generates warning","runtime (in seconds)","Pass",0.0042127,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:41
3,"test-small.R","runtime (in seconds)","Pass",0.0291738,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:41
1,"infeasible model generates warning","runtime (in seconds)","Pass",0.0041589,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:42
1,"test-small.R","runtime (in seconds)","Pass",0.0312829,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:42
2,"infeasible model generates warning","runtime (in seconds)","Pass",0.00428,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:43
2,"test-small.R","runtime (in seconds)","Pass",0.0314265,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:43
3,"infeasible model generates warning","runtime (in seconds)","Pass",0.0045408,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:43
3,"test-small.R","runtime (in seconds)","Pass",0.0303237,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:43
1,"infeasible model generates warning","runtime (in seconds)","Pass",0.0040254,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:44
1,"test-small.R","runtime (in seconds)","Pass",0.0324754,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:44
2,"infeasible model generates warning","runtime (in seconds)","Pass",0.0050279,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:44
2,"test-small.R","runtime (in seconds)","Pass",0.0288601,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:44
3,"infeasible model generates warning","runtime (in seconds)","Pass",0.0040695,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:45
3,"test-small.R","runtime (in seconds)","Pass",0.0257529,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:45
1,"infeasible model generates warning","runtime (in seconds)","Pass",0.0036524,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:45
1,"test-small.R","runtime (in seconds)","Pass",0.0284504,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:45
2,"infeasible model generates warning","runtime (in seconds)","Pass",0.0041339,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:46
2,"test-small.R","runtime (in seconds)","Pass",0.0286444,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:46
3,"infeasible model generates warning","runtime (in seconds)","Pass",0.0043068,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:46
3,"test-small.R","runtime (in seconds)","Pass",0.0303497,"Update testthat","8c1d8691fdfd0df8105dddd427c7091db55e81fa",2020-05-07 16:09:50,2020-05-07 17:36:46
1,"infeasible model generates warning","runtime (in seconds)","Pass",0.0034184,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:47
1,"test-small.R","runtime (in seconds)","Pass",0.0290959,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:47
2,"infeasible model generates warning","runtime (in seconds)","Pass",0.0040064,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:47
2,"test-small.R","runtime (in seconds)","Pass",0.0284759,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:47
3,"infeasible model generates warning","runtime (in seconds)","Pass",0.0040923,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:48
3,"test-small.R","runtime (in seconds)","Pass",0.0296681,"Update testthat","316791074b3bf3efdbd5092459b213bbe96aca93",2020-05-07 15:55:49,2020-05-07 17:36:48
1,"infeasible models","runtime (in seconds)","Pass",0.0094349,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:49
1,"feasible models","runtime (in seconds)","Pass",0.0023453,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:49
1,"solver cost same as PoissonLoss","runtime (in seconds)","Pass",0.0046598,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:49
1,"no feasible model for paper data set, forward","runtime (in seconds)","Pass",0.0048088,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:49
1,"sub-optimal model for paper data set, reverse","runtime (in seconds)","Pass",0.0008142,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:49
1,"test-trivial.R","runtime (in seconds)","Pass",0.0206548,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:49
2,"infeasible models","runtime (in seconds)","Pass",0.0098506,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:49
2,"feasible models","runtime (in seconds)","Pass",0.0025724,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:49
2,"solver cost same as PoissonLoss","runtime (in seconds)","Pass",0.0033504,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:50
2,"no feasible model for paper data set, forward","runtime (in seconds)","Pass",0.0049819,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:50
2,"sub-optimal model for paper data set, reverse","runtime (in seconds)","Pass",0.0007858,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:50
2,"test-trivial.R","runtime (in seconds)","Pass",0.0201401,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:50
3,"infeasible models","runtime (in seconds)","Pass",0.0099951,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:50
3,"feasible models","runtime (in seconds)","Pass",0.0022825,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:50
3,"solver cost same as PoissonLoss","runtime (in seconds)","Pass",0.003859,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:50
3,"no feasible model for paper data set, forward","runtime (in seconds)","Pass",0.0049471,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:51
3,"sub-optimal model for paper data set, reverse","runtime (in seconds)","Pass",0.0010331,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:51
3,"test-trivial.R","runtime (in seconds)","Pass",0.022497,"Update main.yml","b8f85b90f241656b3e0e0449ae6fdfbb03acf6a5",2020-05-07 17:25:57,2020-05-07 17:36:51
1,"infeasible models","runtime (in seconds)","Pass",0.0095865,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:51
1,"feasible models","runtime (in seconds)","Pass",0.0023368,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:51
1,"solver cost same as PoissonLoss","runtime (in seconds)","Pass",0.0039506,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:51
1,"no feasible model for paper data set, forward","runtime (in seconds)","Pass",0.0045282,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:51
1,"sub-optimal model for paper data set, reverse","runtime (in seconds)","Pass",0.0008265,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:51
1,"test-trivial.R","runtime (in seconds)","Pass",0.0241544,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:51
2,"infeasible models","runtime (in seconds)","Pass",0.0125092,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:52
2,"feasible models","runtime (in seconds)","Pass",0.0024795,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:52
2,"solver cost same as PoissonLoss","runtime (in seconds)","Pass",0.0038968,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:52
2,"no feasible model for paper data set, forward","runtime (in seconds)","Pass",0.0047289,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:52
2,"sub-optimal model for paper data set, reverse","runtime (in seconds)","Pass",0.0011706,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:52
2,"test-trivial.R","runtime (in seconds)","Pass",0.0203243,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:52
3,"infeasible models","runtime (in seconds)","Pass",0.0079773,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:53
3,"feasible models","runtime (in seconds)","Pass",0.0023525,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:53
3,"solver cost same as PoissonLoss","runtime (in seconds)","Pass",0.0032632,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:53
3,"no feasible model for paper data set, forward","runtime (in seconds)","Pass",0.0051368,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:53
3,"sub-optimal model for paper data set, reverse","runtime (in seconds)","Pass",0.0011348,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:53
3,"test-trivial.R","runtime (in seconds)","Pass",0.0195512,"Benchmark Resul","619382db1d3057bd04c3ee981990fe579227b477",2020-05-07 16:39:15,2020-05-07 17:36:53
1,"infeasible models","runtime (in seconds)","Pass",0.0077958,"Update testthat","1353ecf3ff28355b0649c83129231e3bcbcf2dfe",2020-05-07 16:28:11,2020-05-07 17:36:54
